file,checkpoint,epoch_index,epoch,stage,dataset,teacher,student,target,loss_name,model_type,model,train_loss,train_ce,train_mse,train_top1,train_top5,val_loss,val_ce,val_mse,val_top1,val_top5
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,12,12,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,5.202835172539924,3.566631882506784,1.6362033058371312,12.80743851115336,39.142171564542686,5.473211554267762,3.739571553967645,1.7336399862081697,10.261026102610261,37.353735373537354
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,13,13,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,5.095978893344103,3.4670682838739717,1.628910623200296,14.967006597536084,41.271745649725645,5.432837073380189,3.71841585625409,1.7144212121903413,11.341134113411341,36.543654365436545
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,14,14,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,5.01018566075527,3.385220505051364,1.624965160280627,16.526694659923606,45.020995798551475,5.1765709713061145,3.489041222776338,1.687529751176488,14.641464146414641,41.94419441944194
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,15,15,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,5.014495791542222,3.3833808672950165,1.6311149068699673,15.806838632273545,45.11097780329493,5.188315792266864,3.497933606145763,1.6903821655196754,15.331533153315332,43.444344434443444
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,16,16,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.920405751727767,3.3013344840797467,1.6190712676480208,17.69646070557007,46.460707858428314,5.047102095949875,3.3697071365862326,1.6773949753869735,14.101410141014101,44.76447644764477
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,17,17,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.86585979570367,3.2498984794525163,1.6159613096006058,18.986202759448112,48.44031193532412,5.011399325900989,3.309865068466571,1.7015342608679889,15.661566156615661,47.584758475847586
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,18,18,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.802790112315214,3.188424667056335,1.6143654496210667,19.97600479789601,50.35992801325294,5.278616818228606,3.6047921074856664,1.6738247195414655,14.641464146414641,43.8943894389439
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,19,19,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.773121773159711,3.163621553347793,1.609500228965361,21.145770844686652,51.37972405061224,4.872977029873092,3.192468363209383,1.680508663587802,19.231923192319233,50.76507650765077
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,20,20,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.688203383149969,3.079866426178418,1.608336959259912,22.645470905818836,54.199160166822224,4.906912672888077,3.207408155509383,1.699504509009365,18.391839183918393,49.924992499249925
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,21,21,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.670332195806017,3.06296208395383,1.607370094474948,22.915416915472495,54.73905218727373,4.812663896642502,3.147866355310572,1.6647975584997845,19.981998199819984,52.085208520852085
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,22,22,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.643080393568655,3.039323167308906,1.6037572432079212,22.795440909529276,55.54889021280216,4.795090219261336,3.125401498747058,1.6696887254500368,18.93189318931893,51.845184518451845
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,23,23,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.570798035503221,2.9727133764931737,1.5980846565071523,24.475104976715837,57.468506289586806,4.761253313441696,3.099645816489379,1.6616074938764094,22.562256225622562,54.725472547254725
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,24,24,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.557514888337793,2.952973281686436,1.6045415986420941,25.40491901505258,58.18836232753449,4.808961462838636,3.138228365368504,1.6707331131357994,20.762076207620762,54.155415541554156
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,25,25,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.5368345182815855,2.9319609521603827,1.604873553320685,25.79484103064946,59.448110377924415,4.699367618761083,3.0319487729517505,1.6674188690574685,21.842184218421842,55.205520552055205
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,26,26,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.50225573724519,2.9003394046227378,1.6019163175335742,27.234553089382125,59.9280143959764,4.703727787119685,3.033865150731496,1.6698626447575178,22.082208220822082,55.205520552055205
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,27,27,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.4628658117329785,2.8649386525797715,1.5979271564357782,27.894421113488484,60.527894421115775,4.653905205851091,2.9860716966977536,1.6678335152336188,23.342334233423344,57.035703570357036
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,28,28,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.439207482924344,2.8398084428829566,1.5993990070746913,27.894421115776844,61.84763047161686,4.644811170436654,2.9777136687362584,1.6670975104989212,23.102310231023104,57.275727572757276
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,29,29,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.420276589213407,2.819551224328117,1.6007253646707564,28.314337131429305,62.56748650155528,4.635183718195199,2.971520340052804,1.6636633918766786,23.552355235523553,57.00570057005701
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,30,30,,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,4.454331472095931,2.856707956809517,1.5976235038446107,28.284343131373724,60.37792441511698,4.6334418410694065,2.967983278969262,1.6654585540884792,23.462346234623464,57.48574857485749
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,1,1,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,4.478263136435213,,,3.359328134373125,14.097180559310502,4.273831289235872,,,7.860786078607861,23.222322232223224
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,2,2,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,4.210447754485205,,,9.148170365926815,25.88482303424874,4.09005617387224,,,14.011401140114012,32.91329132913291
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,3,3,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,4.052085286067786,,,14.037192561487702,34.16316736538251,3.971762605948095,,,14.341434143414341,34.8034803480348
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,4,4,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.9332063761598417,,,17.696460706714248,40.19196159852502,3.8745903157629913,,,18.781878187818783,40.474047404740475
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,5,5,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.832871938652812,,,19.97600479789601,44.09118176135891,3.8004410061577296,,,17.461746174617463,42.81428142814281
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,6,6,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.7367450460103293,,,23.125374923870815,48.080383920927,3.7337364472321406,,,20.61206120612061,44.884488448844884
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,7,7,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.6673087498779844,,,24.505098979059778,51.46970605649988,3.6767362038938267,,,20.61206120612061,48.03480348034803
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,8,8,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.6038286088109373,,,26.454709058188364,53.149370121398086,3.629373673594395,,,22.232223222322233,49.594959495949595
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,9,9,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.535621317976166,,,28.914217155424506,56.05878824235153,3.5871197471309633,,,22.382238223822384,49.38493849384938
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,10,10,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.4820136682101905,,,30.953809235864007,58.668266342153935,3.54594380655984,,,24.81248124812481,51.72517251725173
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,11,11,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.443022679338644,,,32.63347330419475,60.107978399742414,3.5119852773641775,,,25.29252925292529,53.375337533753374
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,12,12,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.3940904249169543,,,33.863227353384914,61.54769046190762,3.482354100745539,,,26.282628262826282,52.955295529552956
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,13,13,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.3579610217883333,,,34.73305338817796,61.99760047990402,3.455612928989661,,,26.162616261626162,54.06540654065407
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,14,14,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.3219895478702264,,,35.99280143856788,63.52729453651506,3.432416108503665,,,27.722772277227723,54.9054905490549
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,15,15,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.284171975724484,,,37.28254349130174,65.32693460392395,3.4112631509227507,,,27.392739273927393,54.99549954995499
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,16,16,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.24713801579627,,,37.79244150712094,66.37672465506898,3.3914910106018,,,28.232823282328233,55.65556555655566
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,17,17,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.238313797211032,,,38.09238152369526,67.12657468048627,3.3755462306274726,,,28.622862286228624,55.8955895589559
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,18,18,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.2124263395001664,,,39.412117574196344,67.90641871625675,3.3625061327438974,,,28.472847284728473,56.495649564956494
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,19,19,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.1856079788070706,,,39.802039592081584,67.6964607032817,3.349721497184623,,,28.592859285928593,57.515751575157516
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,20,20,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.180144343893901,,,40.70185962578602,69.01619675607115,3.339452002379689,,,29.13291329132913,57.78577857785778
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,21,21,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.1656940598364853,,,41.48170365926815,68.95620875824835,3.3318270027476533,,,29.312931293129314,57.06570657065706
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,22,22,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.149149706353666,,,40.79184162709694,69.94601078868699,3.3244627945565477,,,30.093009300930092,57.39573957395739
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,23,23,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.1373611247389346,,,41.601679662923004,69.88602279315255,3.318638909016863,,,30.273027302730274,57.72577257725773
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,24,24,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.132144788388514,,,41.691661667666466,69.73605278715375,3.314594061783116,,,30.543054305430545,57.87578757875787
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,25,25,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.128386432708347,,,42.17156568457427,70.4259148170366,3.3115067503454445,,,30.573057305730572,57.935793579357934
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,26,26,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.119522030652463,,,42.65146970605879,70.60587881508171,3.309401783827293,,,30.333033303330332,57.935793579357934
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,27,27,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.1225817360846526,,,42.44151169651629,70.18596280743851,3.3079416232533974,,,30.423042304230425,57.66576657665767
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,28,28,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.1138222962707265,,,42.86142771331293,71.26574685062987,3.307230155317053,,,30.483048304830483,57.695769576957694
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,29,29,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.115070887790444,,,42.59148170137091,70.72585482445747,3.3068735995093803,,,30.483048304830483,57.72577257725773
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,30,30,1.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,3.106967262543814,,,43.07138572285543,71.47570485445148,3.306760973805892,,,30.483048304830483,57.72577257725773
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,31,1,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,2.8383792540808246,,,39.802039592081584,68.53629273229826,2.6928110344432117,,,31.293129312931292,62.166216621662166
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,32,2,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,2.23018759042114,,,46.040791837054954,75.9748050389922,2.150098295351996,,,41.13411341134113,73.47734773477347
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,33,3,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,1.7770190430602844,,,56.11877623559761,84.04319135257421,1.9817565119806582,,,43.354335433543355,76.35763576357635
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,34,4,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,1.4991483453082408,,,61.0977804393345,87.91241750734326,1.7884408239484226,,,47.194719471947195,80.76807680768077
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,35,5,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,1.3111714408579314,,,66.67666466706659,90.5218956162991,1.7126781804905686,,,50.315031503150315,81.78817881788179
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,36,6,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,1.1274585843300777,,,72.22555488444547,93.4613077384523,1.5864783194270393,,,53.01530153015302,84.24842484248425
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,37,7,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,1.0395138322341635,,,73.99520095980805,94.21115776844631,1.564319284406468,,,54.27542754275427,85.2985298529853
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,38,8,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,0.9536138048197741,,,76.3947210466354,95.11097780443912,1.5398636191877701,,,56.61566156615662,86.13861386138613
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,39,9,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,0.8846398009178377,,,78.40431913617276,95.59088181448183,1.4966403553337797,,,56.255625562556254,86.37863786378638
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,40,10,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,0.8104321684534134,,,80.95380922899892,96.37072585482903,1.4997359084682425,,,56.555655565556556,86.82868286828683
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,41,11,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,0.7906666133099141,,,81.22375523979677,96.3707258456756,1.464600646022809,,,57.215721572157214,87.63876387638764
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,42,12,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,0.717615427982328,,,83.23335332933414,97.09058187446983,1.4567299645886993,,,58.26582658265826,87.18871887188719
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,43,13,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,0.7316633466123891,,,83.20335932355765,96.5506898620276,1.4429646594063712,,,58.83588358835883,87.66876687668767
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,44,14,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,0.7008878745643694,,,83.50329933097854,96.67066585767319,1.44823780083152,,,58.59585958595859,87.51875187518752
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,45,15,2.0,aircraft,convnext_tiny,,,,teacher,convnext_tiny,0.6897214253147562,,,83.98320335017469,96.94061187762448,1.4481844703267008,,,58.715871587158716,87.48874887488749
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,1,1,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.12935868088864394,0.0,0.12935868088864394,0.0,0.0,0.11038959420437287,0.0,0.11038959420437287,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,2,2,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.1103855781056027,0.0,0.1103855781056027,0.0,0.0,0.10738332725406373,0.0,0.10738332725406373,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,3,3,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.10701732226632352,0.0,0.10701732226632352,0.0,0.0,0.10304653368490149,0.0,0.10304653368490149,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,4,4,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.10383940816604956,0.0,0.10383940816604956,0.0,0.0,0.10162808852504404,0.0,0.10162808852504404,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,5,5,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.1019508798651947,0.0,0.1019508798651947,0.0,0.0,0.10078129375299247,0.0,0.10078129375299247,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,6,6,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.10071063278121153,0.0,0.10071063278121153,0.0,0.0,0.09987396512157096,0.0,0.09987396512157096,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,7,7,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09987616991310257,0.0,0.09987616991310257,0.0,0.0,0.09933880131558688,0.0,0.09933880131558688,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,8,8,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09891624074713085,0.0,0.09891624074713085,0.0,0.0,0.09785297848094236,0.0,0.09785297848094236,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,9,9,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09937588008367593,0.0,0.09937588008367593,0.0,0.0,0.09699537332328705,0.0,0.09699537332328705,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,10,10,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09801736855281637,0.0,0.09801736855281637,0.0,0.0,0.09662996162094585,0.0,0.09662996162094585,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,11,11,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09727615272669858,0.0,0.09727615272669858,0.0,0.0,0.09730161853668892,0.0,0.09730161853668892,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,12,12,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09699637399473517,0.0,0.09699637399473517,0.0,0.0,0.09445984994429853,0.0,0.09445984994429853,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,13,13,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09541401394878095,0.0,0.09541401394878095,0.0,0.0,0.09289213727758412,0.0,0.09289213727758412,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,14,14,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.0945265403248696,0.0,0.0945265403248696,0.0,0.0,0.09388782852517925,0.0,0.09388782852517925,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,15,15,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09388623248515332,0.0,0.09388623248515332,0.0,0.0,0.0924567481686752,0.0,0.0924567481686752,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,16,16,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.0925540126095865,0.0,0.0925540126095865,0.0,0.0,0.09099098413225913,0.0,0.09099098413225913,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,17,17,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09212564368160742,0.0,0.09212564368160742,0.0,0.0,0.09058318394209722,0.0,0.09058318394209722,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,18,18,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09178234030725574,0.0,0.09178234030725574,0.0,0.0,0.08972570995310925,0.0,0.08972570995310925,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,19,19,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09135191947954746,0.0,0.09135191947954746,0.0,0.0,0.08964614746066639,0.0,0.08964614746066639,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,20,20,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.09003138553348929,0.0,0.09003138553348929,0.0,0.0,0.08906370983927092,0.0,0.08906370983927092,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,21,21,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.08960616206454172,0.0,0.08960616206454172,0.0,0.0,0.08837468401067006,0.0,0.08837468401067006,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,22,22,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.08920093509578104,0.0,0.08920093509578104,0.0,0.0,0.08776720116088743,0.0,0.08776720116088743,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,23,23,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.08877709147257225,0.0,0.08877709147257225,0.0,0.0,0.08733435242500814,0.0,0.08733435242500814,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,24,24,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.08879598180512575,0.0,0.08879598180512575,0.0,0.0,0.08688889858764176,0.0,0.08688889858764176,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,25,25,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.087916273393528,0.0,0.087916273393528,0.0,0.0,0.08660488506846696,0.0,0.08660488506846696,0.0,0.0
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,26,26,,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,0.08785338913904527,0.0,0.08785338913904527,0.0,0.0,0.08605630840226547,0.0,0.08605630840226547,0.0,0.0
